Category,DayOfWeek,PdDistrict,X,Y
ROBBERY,Wednesday,TENDERLOIN,-122.410791677645,37.7836952269749
ROBBERY,Tuesday,SOUTHERN,-122.416888806563,37.7740769099338
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,TARAVAL,-122.462273585676,37.7236359451261
ROBBERY,Tuesday,TENDERLOIN,-122.411615075408,37.7831614109395
ROBBERY,Tuesday,TARAVAL,-122.45011834545099,37.722082484373495
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,MISSION,-122.42187648849199,37.7640888944532
ROBBERY,Tuesday,BAYVIEW,-122.395513264888,37.7536178531447
ROBBERY,Monday,CENTRAL,-122.40433193352399,37.7990810567119
ROBBERY,Monday,MISSION,-122.42607958054501,37.7614267757472
ROBBERY,Monday,MISSION,-122.42628013111201,37.7652088066132
ROBBERY,Monday,MISSION,-122.431710082584,37.76114188133271
ROBBERY,Monday,MISSION,-122.431710082584,37.76114188133271
ROBBERY,Monday,RICHMOND,-122.46936174610701,37.7760368194488
ROBBERY,Monday,PARK,-122.453376250788,37.7687142722405
ROBBERY,Monday,NORTHERN,-122.423545232042,37.779672005548
ROBBERY,Monday,CENTRAL,-122.405390147407,37.789230019798296
ROBBERY,Monday,NORTHERN,-122.423545232042,37.779672005548
ROBBERY,Monday,NORTHERN,-122.431046366089,37.7830295716044
ROBBERY,Monday,TARAVAL,-122.45613360435301,37.720032407553894
ROBBERY,Monday,INGLESIDE,-122.43168567291599,37.7316516314355
ROBBERY,Monday,SOUTHERN,-122.41431785788099,37.7799444052046
ROBBERY,Monday,SOUTHERN,-122.408162953857,37.780534538527796
ROBBERY,Monday,TENDERLOIN,-122.415508242782,37.7816542806076
ROBBERY,Monday,PARK,-122.44320600453199,37.7723435628758
ROBBERY,Monday,MISSION,-122.426153349478,37.7606186794333
ROBBERY,Sunday,INGLESIDE,-122.452619318946,37.7116873915892
ROBBERY,Sunday,MISSION,-122.419350173229,37.76101609120561
ROBBERY,Sunday,SOUTHERN,-122.39531362728201,37.777432590469395
ROBBERY,Sunday,BAYVIEW,-122.38513509507601,37.7383338978754
ROBBERY,Sunday,NORTHERN,-122.423721283984,37.792997949977
ROBBERY,Sunday,INGLESIDE,-122.428427395146,37.730394194376295
ROBBERY,Sunday,INGLESIDE,-122.42920678547002,37.7300316802806
ROBBERY,Sunday,SOUTHERN,-122.397713226445,37.777469666239796
ROBBERY,Sunday,SOUTHERN,-122.397032436528,37.7878246694374
ROBBERY,Sunday,MISSION,-122.421886357981,37.7649178909424
ROBBERY,Sunday,MISSION,-122.42723188276501,37.761302271703
ROBBERY,Sunday,SOUTHERN,-122.40754585593099,37.784401179486
ROBBERY,Saturday,MISSION,-122.413915683628,37.750083772610395
ROBBERY,Saturday,MISSION,-122.413915683628,37.750083772610395
ROBBERY,Saturday,INGLESIDE,-122.406094647682,37.747008957742
ROBBERY,Saturday,INGLESIDE,-122.434302680081,37.7345286964921
ROBBERY,Saturday,RICHMOND,-122.476879731094,37.7715884019503
ROBBERY,Saturday,SOUTHERN,-122.417104895556,37.774324286790794
ROBBERY,Saturday,BAYVIEW,-122.404830420604,37.7307945918953
ROBBERY,Saturday,BAYVIEW,-122.404594140634,37.730037999512795
ROBBERY,Saturday,SOUTHERN,-122.39630849445801,37.7800967699619
ROBBERY,Saturday,MISSION,-122.40714465605,37.7520972558707
ROBBERY,Friday,PARK,-122.44731453746901,37.771876058063796
ROBBERY,Friday,BAYVIEW,-122.40691076779301,37.7379666158769
ROBBERY,Friday,INGLESIDE,-122.404844350245,37.7132172373649
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,MISSION,-122.426955631709,37.769247063207004
ROBBERY,Friday,TARAVAL,-122.46669408673401,37.7178541921579
ROBBERY,Friday,BAYVIEW,-122.39556526212499,37.7626384173116
ROBBERY,Friday,SOUTHERN,-122.415444159886,37.7780245674641
ROBBERY,Friday,NORTHERN,-122.43758360911501,37.8005920040881
ROBBERY,Friday,MISSION,-122.416116085651,37.751560861992395
ROBBERY,Friday,BAYVIEW,-122.392563426886,37.7368743139473
ROBBERY,Thursday,BAYVIEW,-122.39706939553,37.7121182087675
ROBBERY,Thursday,TARAVAL,-122.480719798113,37.7164802086345
ROBBERY,Thursday,INGLESIDE,-122.43794582630699,37.7177234229646
ROBBERY,Wednesday,RICHMOND,-122.455132964123,37.775593875366
ROBBERY,Wednesday,SOUTHERN,-122.415444159886,37.7780245674641
ROBBERY,Wednesday,SOUTHERN,-122.403147883142,37.779995959798
ROBBERY,Wednesday,BAYVIEW,-122.39531769432199,37.765163036945296
ROBBERY,Wednesday,CENTRAL,-122.41335805114099,37.7876637195721
ROBBERY,Wednesday,RICHMOND,-122.436722067333,37.7861346343274
ROBBERY,Wednesday,MISSION,-122.410964638346,37.7604284539394
ROBBERY,Wednesday,PARK,-122.437850882558,37.783717433380296
ROBBERY,Wednesday,INGLESIDE,-122.419657380352,37.709094924139
ROBBERY,Wednesday,CENTRAL,-122.403304975767,37.7927275994659
ROBBERY,Wednesday,TENDERLOIN,-122.408231026261,37.787359494956
ROBBERY,Wednesday,SOUTHERN,-122.41093920555201,37.779212259008496
ROBBERY,Tuesday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Tuesday,TENDERLOIN,-122.410791677645,37.7836952269749
ROBBERY,Tuesday,MISSION,-122.408436397631,37.75933011451529
ROBBERY,Tuesday,SOUTHERN,-122.417104895556,37.774324286790794
ROBBERY,Tuesday,MISSION,-122.41967661615,37.7658510977435
ROBBERY,Tuesday,TARAVAL,-122.509138997184,37.760279154840795
ROBBERY,Monday,BAYVIEW,-122.39599644056901,37.7189335117407
ROBBERY,Monday,PARK,-122.446165617978,37.7701611813393
ROBBERY,Monday,TENDERLOIN,-122.41243690186701,37.7834857455601
ROBBERY,Monday,RICHMOND,-122.455926664711,37.7815273646691
ROBBERY,Monday,RICHMOND,-122.455926664711,37.7815273646691
ROBBERY,Monday,TENDERLOIN,-122.412970537591,37.78578837668879
ROBBERY,Monday,SOUTHERN,-122.401161555602,37.7820238478975
ROBBERY,Monday,PARK,-122.432450783401,37.768384878000795
ROBBERY,Monday,SOUTHERN,-122.40901120663901,37.7811340568243
ROBBERY,Sunday,INGLESIDE,-122.43287223839,37.729465922639896
ROBBERY,Sunday,BAYVIEW,-122.391089615241,37.7359045006314
ROBBERY,Sunday,SOUTHERN,-122.39410262452499,37.7763827130285
ROBBERY,Sunday,MISSION,-122.41947048851499,37.762270173991396
ROBBERY,Sunday,NORTHERN,-122.418450965192,37.7836164048533
ROBBERY,Sunday,TENDERLOIN,-122.416710733848,37.7833570390935
ROBBERY,Sunday,MISSION,-122.40753833231899,37.7657827544276
ROBBERY,Sunday,MISSION,-122.417118050434,37.7555901594439
ROBBERY,Sunday,MISSION,-122.43359736099,37.7585437043023
ROBBERY,Sunday,CENTRAL,-122.402394847611,37.798906379479604
ROBBERY,Saturday,INGLESIDE,-122.42236668669099,37.74176169628871
ROBBERY,Saturday,INGLESIDE,-122.42446746767,37.7360604757326
ROBBERY,Saturday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Saturday,BAYVIEW,-122.40280643360799,37.7570691172002
ROBBERY,Saturday,NORTHERN,-122.42521142911,37.7795180588339
ROBBERY,Saturday,BAYVIEW,-122.398880904949,37.7308733864897
ROBBERY,Saturday,PARK,-122.449708001632,37.7753882819432
ROBBERY,Saturday,TENDERLOIN,-122.407845374111,37.7850943210103
ROBBERY,Saturday,CENTRAL,-122.40801470384301,37.796699717573
ROBBERY,Saturday,NORTHERN,-122.420337977211,37.7812881245951
ROBBERY,Saturday,SOUTHERN,-122.397501734179,37.7800859438702
ROBBERY,Saturday,CENTRAL,-122.405065483077,37.7980134745487
ROBBERY,Friday,CENTRAL,-122.418658294829,37.7889098399421
ROBBERY,Friday,CENTRAL,-122.418658294829,37.7889098399421
ROBBERY,Friday,SOUTHERN,-122.408275664977,37.7788598479471
ROBBERY,Friday,MISSION,-122.42128871331002,37.7665301122487
ROBBERY,Friday,MISSION,-122.419671780296,37.7650501214668
ROBBERY,Friday,INGLESIDE,-122.44300711520901,37.711325587244794
ROBBERY,Friday,INGLESIDE,-122.41006845337499,37.7368208487091
ROBBERY,Friday,BAYVIEW,-122.40659493407,37.7255785299516
ROBBERY,Friday,TENDERLOIN,-122.41379841586901,37.7856297942374
ROBBERY,Friday,INGLESIDE,-122.427238307344,37.7167740038665
ROBBERY,Thursday,TENDERLOIN,-122.41506687647,37.7835634796332
ROBBERY,Thursday,MISSION,-122.411595216432,37.7494360392756
ROBBERY,Thursday,BAYVIEW,-122.389603169958,37.73229013539429
ROBBERY,Wednesday,TENDERLOIN,-122.414619686906,37.785583058846996
ROBBERY,Wednesday,RICHMOND,-122.44315596372499,37.784361986033396
ROBBERY,Wednesday,TARAVAL,-122.470917232681,37.7307537700292
ROBBERY,Wednesday,MISSION,-122.418221946229,37.7481664083985
ROBBERY,Wednesday,INGLESIDE,-122.407500247747,37.7175443680185
ROBBERY,Wednesday,RICHMOND,-122.43797800823499,37.7884353561249
ROBBERY,Wednesday,INGLESIDE,-122.41093646453501,37.7113718063794
ROBBERY,Wednesday,INGLESIDE,-122.444845955841,37.738740463171396
ROBBERY,Wednesday,INGLESIDE,-122.444845955841,37.738740463171396
ROBBERY,Wednesday,TENDERLOIN,-122.414056291891,37.7827931071006
ROBBERY,Wednesday,SOUTHERN,-122.401560967513,37.7840888680389
ROBBERY,Tuesday,RICHMOND,-122.466041169566,37.7829246572568
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,TARAVAL,-122.47417098982599,37.7166569724342
ROBBERY,Tuesday,MISSION,-122.41322985322999,37.76753219178271
ROBBERY,Tuesday,NORTHERN,-122.43960060103599,37.8010162291018
ROBBERY,Monday,NORTHERN,-122.431578618623,37.77770022168311
ROBBERY,Monday,SOUTHERN,-122.40284363862,37.7857184692369
ROBBERY,Monday,BAYVIEW,-122.390965298144,37.7344291807899
ROBBERY,Monday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Monday,SOUTHERN,-122.40970842372101,37.78282764988379
ROBBERY,Monday,INGLESIDE,-122.418766889013,37.7119336857601
ROBBERY,Monday,TENDERLOIN,-122.410689907787,37.7824948907735
ROBBERY,Monday,CENTRAL,-122.41940420659401,37.7925922910686
ROBBERY,Sunday,TARAVAL,-122.464341672285,37.71522816362
ROBBERY,Sunday,TENDERLOIN,-122.41426339037201,37.78175698479679
ROBBERY,Sunday,CENTRAL,-122.412485631913,37.799754709054106
ROBBERY,Sunday,BAYVIEW,-122.408915056233,37.731429434664506
ROBBERY,Sunday,BAYVIEW,-122.390521939554,37.7375439838695
ROBBERY,Sunday,SOUTHERN,-122.41133956255699,37.7812707434494
ROBBERY,Sunday,TARAVAL,-122.45217394346001,37.7141042228513
ROBBERY,Sunday,BAYVIEW,-122.39192940892,37.734491099105796
ROBBERY,Saturday,RICHMOND,-122.46575578322799,37.7789629526244
ROBBERY,Saturday,INGLESIDE,-122.436992419921,37.7145773609918
ROBBERY,Saturday,MISSION,-122.440470148971,37.7486962966071
ROBBERY,Saturday,BAYVIEW,-122.391522893042,37.7324323864471
ROBBERY,Saturday,INGLESIDE,-122.43249532565399,37.7147036723166
ROBBERY,Saturday,INGLESIDE,-122.43249532565399,37.7147036723166
ROBBERY,Saturday,MISSION,-122.42445060315201,37.7671835873881
ROBBERY,Saturday,CENTRAL,-122.414449135147,37.8055701762625
ROBBERY,Saturday,MISSION,-122.42638445080601,37.764643937262
ROBBERY,Saturday,CENTRAL,-122.412653223062,37.7925509103928
ROBBERY,Saturday,CENTRAL,-122.40937348990101,37.8013694186977
ROBBERY,Saturday,MISSION,-122.421747650463,37.7627436601147
ROBBERY,Saturday,NORTHERN,-122.42785710364299,37.8013928797248
ROBBERY,Friday,INGLESIDE,-122.402076804828,37.71732962118789
ROBBERY,Friday,PARK,-122.44339999398998,37.7614444222552
ROBBERY,Friday,TENDERLOIN,-122.415885065788,37.783516056415294
ROBBERY,Friday,CENTRAL,-122.416614060876,37.786777956045
ROBBERY,Friday,BAYVIEW,-122.387881708717,37.754111732408106
ROBBERY,Friday,SOUTHERN,-122.406970988225,37.7725273607571
ROBBERY,Friday,INGLESIDE,-122.442861657594,37.7153466374237
ROBBERY,Thursday,INGLESIDE,-122.41067659319799,37.73696573725729
ROBBERY,Thursday,INGLESIDE,-122.41067659319799,37.73696573725729
ROBBERY,Thursday,NORTHERN,-122.418360181974,37.783149897821104
ROBBERY,Thursday,MISSION,-122.42038431514999,37.768304409458295
ROBBERY,Thursday,CENTRAL,-122.4168291485,37.788178697075
ROBBERY,Thursday,NORTHERN,-122.43007661728399,37.770242204169
ROBBERY,Thursday,CENTRAL,-122.41808918542499,37.8069115312916
ROBBERY,Thursday,SOUTHERN,-122.388331283356,37.787159183952
ROBBERY,Thursday,PARK,-122.44444128636299,37.7826777179027
ROBBERY,Thursday,PARK,-122.44444128636299,37.7826777179027
ROBBERY,Thursday,INGLESIDE,-122.41625926444,37.711175386901104
ROBBERY,Thursday,MISSION,-122.421662616877,37.7648758178404
ROBBERY,Thursday,NORTHERN,-122.43040309844,37.7759915316036
ROBBERY,Thursday,NORTHERN,-122.42711534735099,37.7764111993722
ROBBERY,Wednesday,INGLESIDE,-122.41067659319799,37.73696573725729
ROBBERY,Wednesday,CENTRAL,-122.40688650360599,37.7887345763527
ROBBERY,Wednesday,MISSION,-122.40913614527099,37.753588554572794
ROBBERY,Wednesday,TENDERLOIN,-122.408496298209,37.786296190453
ROBBERY,Wednesday,BAYVIEW,-122.388192921769,37.742315306831
ROBBERY,Tuesday,NORTHERN,-122.431809947334,37.7975014780581
ROBBERY,Tuesday,NORTHERN,-122.424688703591,37.7853339640306
ROBBERY,Tuesday,TENDERLOIN,-122.40984944165501,37.78327552025671
ROBBERY,Tuesday,SOUTHERN,-122.39738878482599,37.7825543452426
ROBBERY,Tuesday,SOUTHERN,-122.41029351969,37.7822305870036
ROBBERY,Tuesday,TENDERLOIN,-122.409540594255,37.7862761808968
ROBBERY,Tuesday,SOUTHERN,-122.40535937175301,37.7859774761625
ROBBERY,Tuesday,MISSION,-122.41758343959499,37.76546337725621
ROBBERY,Tuesday,SOUTHERN,-122.403434086745,37.78764305018
ROBBERY,Tuesday,BAYVIEW,-122.392781335006,37.720933638817
ROBBERY,Monday,NORTHERN,-122.424996859075,37.7993238651486
ROBBERY,Monday,SOUTHERN,-122.400916029025,37.7854574902997
ROBBERY,Monday,INGLESIDE,-122.43249532565399,37.7147036723166
ROBBERY,Monday,TENDERLOIN,-122.413869632554,37.7818621883021
ROBBERY,Monday,TARAVAL,-122.46463052713699,37.7273033225073
ROBBERY,Monday,MISSION,-122.406539115148,37.7564864109309
ROBBERY,Monday,TARAVAL,-122.477976682169,37.7269346350353
ROBBERY,Monday,TARAVAL,-122.450929424436,37.7225208462244
ROBBERY,Monday,MISSION,-122.418448186101,37.7522391652625
ROBBERY,Monday,TENDERLOIN,-122.410768766343,37.7832145190013
ROBBERY,Sunday,SOUTHERN,-122.41029351969,37.7822305870036
ROBBERY,Sunday,NORTHERN,-122.420250482603,37.780074574633396
ROBBERY,Sunday,TENDERLOIN,-122.41506687647,37.7835634796332
ROBBERY,Sunday,SOUTHERN,-122.405832474482,37.7857446545609
ROBBERY,Sunday,CENTRAL,-122.404260458632,37.79811648188871
ROBBERY,Sunday,SOUTHERN,-122.408953598279,37.783287873572
ROBBERY,Sunday,NORTHERN,-122.430436523474,37.772106966166895
ROBBERY,Sunday,PARK,-122.43892863119899,37.780587449040105
ROBBERY,Sunday,INGLESIDE,-122.41827403636002,37.74423494831221
ROBBERY,Saturday,NORTHERN,-122.43209555515399,37.7718957419666
ROBBERY,Saturday,BAYVIEW,-122.406071380877,37.7295927551236
ROBBERY,Saturday,SOUTHERN,-122.407633520742,37.7841893501425
ROBBERY,Saturday,TENDERLOIN,-122.407877787733,37.785968007677496
ROBBERY,Saturday,SOUTHERN,-122.411612378034,37.7737679567236
ROBBERY,Saturday,TENDERLOIN,-122.413893155951,37.782346520672995
ROBBERY,Saturday,CENTRAL,-122.40698104696699,37.7946373197462
ROBBERY,Saturday,BAYVIEW,-122.39264902689101,37.7193888585752
ROBBERY,Saturday,MISSION,-122.41956099499501,37.752959256265996
ROBBERY,Saturday,NORTHERN,-122.430579280128,37.785412112566796
ROBBERY,Saturday,TARAVAL,-122.504616183465,37.7426888551295
ROBBERY,Friday,INGLESIDE,-122.429550594437,37.7274707341444
ROBBERY,Friday,SOUTHERN,-122.408068345148,37.7839916768161
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,CENTRAL,-122.41277729699,37.7868343892701
ROBBERY,Friday,SOUTHERN,-122.407633520742,37.7841893501425
ROBBERY,Friday,SOUTHERN,-122.403246158601,37.787926900451104
ROBBERY,Friday,NORTHERN,-122.420571110949,37.7857331120575
ROBBERY,Thursday,INGLESIDE,-122.43149433921002,37.7284542117517
ROBBERY,Thursday,TENDERLOIN,-122.412054141237,37.7816136403158
ROBBERY,Thursday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Thursday,SOUTHERN,-122.404270179486,37.78447885387449
ROBBERY,Thursday,SOUTHERN,-122.413564091744,37.779514030063
ROBBERY,Thursday,PARK,-122.44691608077999,37.773886367051
ROBBERY,Thursday,PARK,-122.444217653151,37.773209993342796
ROBBERY,Wednesday,INGLESIDE,-122.429306728376,37.7307429169559
ROBBERY,Wednesday,MISSION,-122.426153349478,37.7606186794333
ROBBERY,Wednesday,MISSION,-122.44038163448099,37.746820831681205
ROBBERY,Wednesday,BAYVIEW,-122.384577350586,37.72522985836621
ROBBERY,Wednesday,TARAVAL,-122.476763739953,37.7430015617463
ROBBERY,Wednesday,TARAVAL,-122.476763739953,37.7430015617463
KIDNAPPING,Wednesday,INGLESIDE,-122.430723754242,37.73443231351671
ROBBERY,Wednesday,INGLESIDE,-122.430723754242,37.73443231351671
ROBBERY,Wednesday,SOUTHERN,-122.42218826142599,37.7726948236861
ROBBERY,Tuesday,SOUTHERN,-122.41093920555201,37.779212259008496
ROBBERY,Tuesday,MISSION,-122.41844919178,37.7530267515876
ROBBERY,Tuesday,TENDERLOIN,-122.410791677645,37.7836952269749
ROBBERY,Tuesday,INGLESIDE,-122.41278913845301,37.71822211270089
ROBBERY,Tuesday,TENDERLOIN,-122.415414178631,37.784476659022005
ROBBERY,Tuesday,TARAVAL,-122.46665575558,37.71433149176779
ROBBERY,Tuesday,MISSION,-122.41609864142201,37.7499521390889
ROBBERY,Monday,BAYVIEW,-122.387571306252,37.760549956514396
ROBBERY,Monday,TARAVAL,-122.46221286817101,37.7252659069258
ROBBERY,Monday,TARAVAL,-122.47020476870199,37.7582553935243
ROBBERY,Monday,BAYVIEW,-122.401327773783,37.762290139043714
ROBBERY,Monday,BAYVIEW,-122.402210107735,37.7281042223657
ROBBERY,Monday,TARAVAL,-122.485736249604,37.7081535998314
ROBBERY,Sunday,TENDERLOIN,-122.411778295992,37.7839805592634
ROBBERY,Sunday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Sunday,TARAVAL,-122.47318202955799,37.7215647406201
ROBBERY,Sunday,MISSION,-122.416010580082,37.766959034359296
ROBBERY,Sunday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Sunday,CENTRAL,-122.415654629547,37.7864672409674
ROBBERY,Sunday,TENDERLOIN,-122.409853729941,37.7833862379382
ROBBERY,Saturday,NORTHERN,-122.43176548943899,37.778631113124796
ROBBERY,Saturday,BAYVIEW,-122.38946181463301,37.7199285121253
ROBBERY,Saturday,CENTRAL,-122.411393095746,37.803034284677295
ROBBERY,Saturday,MISSION,-122.41844919178,37.7530267515876
ROBBERY,Saturday,MISSION,-122.41844919178,37.7530267515876
ROBBERY,Saturday,NORTHERN,-122.430436523474,37.772106966166895
ROBBERY,Saturday,PARK,-122.452400386966,37.7636692332683
ROBBERY,Friday,MISSION,-122.414771601425,37.7540114398888
ROBBERY,Friday,MISSION,-122.429939002737,37.7643754793541
ROBBERY,Friday,MISSION,-122.43563003618999,37.7550735710854
ROBBERY,Friday,BAYVIEW,-122.390136349844,37.7368036226976
ROBBERY,Friday,TARAVAL,-122.453457575203,37.713212153484
ROBBERY,Friday,INGLESIDE,-122.409958216873,37.7148256370488
ROBBERY,Friday,CENTRAL,-122.41274032268,37.788755110963
ROBBERY,Friday,RICHMOND,-122.479465285418,37.769876432032106
ROBBERY,Thursday,CENTRAL,-122.406959141323,37.805493116185296
ROBBERY,Thursday,NORTHERN,-122.440511018545,37.801278690039
ROBBERY,Thursday,TARAVAL,-122.477976682169,37.7269346350353
ROBBERY,Thursday,SOUTHERN,-122.41506488766599,37.7764354063246
ROBBERY,Wednesday,SOUTHERN,-122.407902468508,37.784253176872
ROBBERY,Wednesday,TENDERLOIN,-122.410955248906,37.7841399509594
ROBBERY,Wednesday,BAYVIEW,-122.408044610532,37.7251420754898
ROBBERY,Wednesday,MISSION,-122.426955631709,37.769247063207004
ROBBERY,Wednesday,PARK,-122.43948077224199,37.7833088100846
ROBBERY,Wednesday,NORTHERN,-122.41753069698,37.78331075399689
ROBBERY,Wednesday,BAYVIEW,-122.393411735551,37.7202363012033
ROBBERY,Wednesday,TENDERLOIN,-122.41506687647,37.7835634796332
ROBBERY,Tuesday,TENDERLOIN,-122.409853729941,37.7833862379382
ROBBERY,Tuesday,TENDERLOIN,-122.412970537591,37.78578837668879
ROBBERY,Tuesday,BAYVIEW,-122.405607538765,37.7311584497498
ROBBERY,Tuesday,INGLESIDE,-122.431955738461,37.732993205473
ROBBERY,Tuesday,INGLESIDE,-122.444746663003,37.7229679041125
ROBBERY,Tuesday,CENTRAL,-122.39915226019899,37.7910166130682
ROBBERY,Tuesday,INGLESIDE,-122.443172101369,37.729848850417206
ROBBERY,Tuesday,CENTRAL,-122.419799431133,37.8029252064148
ROBBERY,Monday,BAYVIEW,-122.380990356551,37.7331435009212
ROBBERY,Monday,BAYVIEW,-122.380990356551,37.7331435009212
ROBBERY,Monday,INGLESIDE,-122.426925757661,37.74569488903021
ROBBERY,Monday,INGLESIDE,-122.447241159611,37.7201577971255
ROBBERY,Monday,SOUTHERN,-122.40652098714399,37.7850629421661
ROBBERY,Monday,SOUTHERN,-122.40652098714399,37.7850629421661
ROBBERY,Monday,MISSION,-122.426357450236,37.766008643017294
ROBBERY,Monday,TENDERLOIN,-122.40933682184601,37.7848337315521
ROBBERY,Monday,NORTHERN,-122.417448582701,37.7786438096934
ROBBERY,Monday,BAYVIEW,-122.392861732871,37.720844254485
ROBBERY,Monday,MISSION,-122.426153349478,37.7606186794333
ROBBERY,Monday,BAYVIEW,-122.39594642803199,37.7549326991317
ROBBERY,Sunday,TENDERLOIN,-122.405895369887,37.786734218498296
ROBBERY,Sunday,SOUTHERN,-122.407902468508,37.784253176872
ROBBERY,Sunday,NORTHERN,-122.431046366089,37.7830295716044
ROBBERY,Sunday,NORTHERN,-122.42182180606702,37.78872919445229
ROBBERY,Sunday,SOUTHERN,-122.40451702253401,37.7842037411779
ROBBERY,Sunday,MISSION,-122.42022238525101,37.769554034555
